player_id,player_name,nationality,position,preferred_foot,date_of_birth,birth_year,height_cm,height_category,market_value_eur,market_value_million
183720,Anwar El Ghazi,Netherlands; Morocco,Right Winger,right,1995-05-03,1995.0,189.0,Tall,9000000.0,9.0
124495,Apostolos Vellios,Greece,Centre-Forward,right,1992-01-08,1992.0,191.0,Very Tall,2000000.0,2.0
386201,Archie Davies,England,Right-Back,right,1998-10-07,1998.0,183.0,Tall,,
922693,Archie Gray,England; Scotland,Right-Back,right,2006-03-12,2006.0,187.0,Tall,25000000.0,25.0
447063,Archie Mair,Scotland,Goalkeeper,,2001-02-10,2001.0,198.0,Very Tall,,
371021,Arijanet Muric,Kosovo; Montenegro,Goalkeeper,right,1998-11-07,1998.0,198.0,Very Tall,7000000.0,7.0
5518,Ariza Makukula,Portugal; DR Congo,Centre-Forward,right,1981-03-04,1981.0,190.0,Tall,3200000.0,3.2
698637,Arjan Raikhy,England; India,Central Midfield,right,2002-10-20,2002.0,,Unknown,150000.0,0.15
5909,Arjan de Zeeuw,Netherlands,Centre-Back,right,1970-04-16,1970.0,192.0,Very Tall,1600000.0,1.6
4360,Arjen Robben,Netherlands,Right Winger,,1984-01-23,1984.0,,Unknown,22800000.0,22.8
33783,Armand Traoré,Senegal; France,Left-Back,left,1989-10-08,1989.0,184.0,Tall,2000000.0,2.0
571743,Armando Broja,Albania; England,Centre-Forward,right,2001-09-10,2001.0,191.0,Very Tall,18000000.0,18.0
467563,Armel Bella-Kotchap,Germany; Cameroon,Centre-Back,right,2001-12-11,2001.0,190.0,Tall,12000000.0,12.0
531461,Armstrong Oko-Flex,Ireland; England,Left Winger,right,2002-03-02,2002.0,186.0,Tall,500000.0,0.5
17955,Arnar Gunnlaugsson,Iceland,Right Winger,right,1973-03-06,1973.0,178.0,Average,,
536030,Arnau Puigmal,Spain,Central Midfield,right,2001-01-10,2001.0,173.0,Average,900000.0,0.9
7919,Arnau Riera,Spain,Left Winger,left,1981-10-01,1981.0,174.0,Average,750000.0,0.75
355861,Arnaut Danjuma,Netherlands; Nigeria,Left Winger,right,1997-01-31,1997.0,178.0,Average,13000000.0,13.0
20622,Arnold Mvuemba,DR Congo; France,Defensive Midfield,right,1985-01-28,1985.0,172.0,Average,900000.0,0.9
63821,Aron Gunnarsson,Iceland,Defensive Midfield,right,1989-04-22,1989.0,177.0,Average,2500000.0,2.5
8552,Arouna Koné,Cote d'Ivoire,Centre-Forward,right,1983-11-11,1983.0,181.0,Tall,1500000.0,1.5
181380,Arthur Masuaku,DR Congo; France,Left-Back,left,1993-11-07,1993.0,179.0,Average,5000000.0,5.0
362842,Arthur Melo,Brazil,Defensive Midfield,right,1996-08-12,1996.0,172.0,Average,15000000.0,15.0
503769,Arthur Okonkwo,England; Nigeria,Goalkeeper,right,2001-09-09,2001.0,198.0,Very Tall,1800000.0,1.8
9992,Artim Sakiri,North Macedonia; Albania,Left Midfield,left,1973-09-23,1973.0,177.0,Average,600000.0,0.6
15220,Artur Boruc,Poland,Goalkeeper,right,1980-02-20,1980.0,193.0,Very Tall,400000.0,0.4
44054,Artur Krysiak,Poland,Goalkeeper,right,1989-08-11,1989.0,193.0,Very Tall,125000.0,0.125
22227,Arturo Lupoli,Italy,Centre-Forward,left,1987-06-24,1987.0,173.0,Average,1380000.0,1.38
9597,Aruna Dindane,Cote d'Ivoire,Second Striker,right,1980-11-26,1980.0,174.0,Average,3000000.0,3.0
26802,Asamoah Gyan,Ghana,Centre-Forward,right,1985-11-22,1985.0,180.0,Average,12000000.0,12.0
13979,Ashkan Dejagah,Iran; Germany,Right Winger,right,1986-07-05,1986.0,181.0,Tall,3000000.0,3.0
63200,Ashley Barnes,England,Centre-Forward,right,1989-10-30,1989.0,185.0,Tall,1500000.0,1.5
3182,Ashley Cole,England; Barbados,Left-Back,left,1980-12-20,1980.0,176.0,Average,5000000.0,5.0
118265,Ashley Eastham,England,Centre-Back,right,1991-03-22,1991.0,191.0,Very Tall,25000.0,0.025
289846,Ashley Fletcher,England,Centre-Forward,right,1995-10-02,1995.0,185.0,Tall,2000000.0,2.0
61623,Ashley Grimes,England,Second Striker,right,1986-12-09,1986.0,183.0,Tall,50000.0,0.05
85296,Ashley Hemmings,England,Left Midfield,left,1991-03-03,1991.0,173.0,Average,50000.0,0.05
859951,Ashley Phillips,England; Wales,Centre-Back,right,2005-06-26,2005.0,196.0,Very Tall,2200000.0,2.2
99251,Ashley Sammons,England,Central Midfield,right,1991-11-10,1991.0,174.0,Average,100000.0,0.1
13548,Ashley Ward,England,Centre-Forward,right,1970-11-24,1970.0,185.0,Tall,,
50009,Ashley Westwood,England,Centre-Back,right,1976-08-31,1976.0,183.0,Tall,,
91317,Ashley Westwood,England,Defensive Midfield,right,1990-04-01,1990.0,174.0,Average,2000000.0,2.0
67355,Ashley Williams,Wales; England,Centre-Back,right,1984-08-23,1984.0,183.0,Tall,2000000.0,2.0
14086,Ashley Young,England; Jamaica,Left-Back,both,1985-07-09,1985.0,175.0,Average,500000.0,0.5
7617,Asier del Horno,Spain,Left-Back,left,1981-01-19,1981.0,181.0,Tall,12000000.0,12.0
33873,Asmir Begovic,Bosnia-Herzegovina; Canada,Goalkeeper,right,1987-06-20,1987.0,199.0,Very Tall,300000.0,0.3
288948,Aston Oxborough,England,Goalkeeper,right,1998-05-09,1998.0,196.0,Very Tall,100000.0,0.1
154311,Attilio Lombardo,Italy,Right Winger,right,1966-01-06,1966.0,175.0,Average,,
641446,Austin Berkley,England,Left Winger,,1973-01-28,1973.0,175.0,Average,,
392762,Austin Samuels,England,Centre-Forward,right,2000-11-20,2000.0,178.0,Average,,
389253,Auston Trusty,United States,Centre-Back,left,1998-08-12,1998.0,190.0,Tall,7000000.0,7.0
58335,Avi Nimni,Israel,Attacking Midfield,,1972-04-26,1972.0,,Unknown,,
386047,Axel Disasi,France; DR Congo,Centre-Back,right,1998-03-11,1998.0,190.0,Tall,35000000.0,35.0
907219,Axel Piesold,England,Central Midfield,left,2005-03-31,2005.0,,Unknown,150000.0,0.15
342046,Axel Tuanzebe,DR Congo; England,Centre-Back,right,1997-11-14,1997.0,185.0,Tall,3000000.0,3.0
1078163,Ayden Heaven,England,Centre-Back,left,2006-09-22,2006.0,189.0,Tall,300000.0,0.3
176553,Aymeric Laporte,Spain; France,Centre-Back,left,1994-05-27,1994.0,191.0,Very Tall,20000000.0,20.0
246968,Ayoze Pérez,Spain,Left Winger,right,1993-07-29,1993.0,178.0,Average,6000000.0,6.0
12373,Azar Karadas,Norway; Türkiye,Centre-Forward,right,1981-08-09,1981.0,189.0,Tall,2200000.0,2.2
26764,Bacary Sagna,France; Senegal,Right-Back,right,1983-02-14,1983.0,176.0,Average,4000000.0,4.0
211325,Badou Ndiaye,Senegal,Central Midfield,right,1990-10-27,1990.0,180.0,Average,15000000.0,15.0
22388,Bafétimbi Gomis,France; Senegal,Centre-Forward,right,1985-08-06,1985.0,184.0,Tall,5000000.0,5.0
410436,Bailey Peacock-Farrell,Northern Ireland; England,Goalkeeper,left,1996-10-29,1996.0,194.0,Very Tall,900000.0,0.9
293450,Baily Cargill,England,Centre-Back,left,1995-07-05,1995.0,189.0,Tall,250000.0,0.25
46791,Bakary Sako,Mali; France,Left Winger,left,1988-04-26,1988.0,183.0,Tall,4000000.0,4.0
433186,Bali Mumba,England; DR Congo,Right-Back,right,2001-10-08,2001.0,168.0,Short,400000.0,0.4
61561,Barry Bannan,Scotland,Central Midfield,left,1989-12-01,1989.0,169.0,Short,2500000.0,2.5
91854,Barry Douglas,Scotland,Left-Back,left,1989-09-04,1989.0,176.0,Average,1500000.0,1.5
68336,Barry Ferguson,Ireland,Defender,,1979-09-07,1979.0,,Unknown,,
10251,Barry Ferguson,Scotland,Defensive Midfield,right,1978-02-02,1978.0,178.0,Average,4500000.0,4.5
4035,Barry Hayles,Jamaica; England,Centre-Forward,,1972-05-17,1972.0,175.0,Average,,
177268,Barry Horne,Wales,Central Midfield,right,1962-05-18,1962.0,178.0,Average,,
29884,Barry Prenderville,Ireland,Defender,,1976-10-16,1976.0,178.0,Average,,
10028,Barry Quinn,Ireland,Right-Back,right,1979-05-09,1979.0,183.0,Tall,,
48971,Barry Richardson,England,Goalkeeper,right,1969-08-05,1969.0,185.0,Tall,,
176215,Barry Venison,England,Right-Back,right,1964-08-16,1964.0,178.0,Average,,
565093,Bart Verbruggen,Netherlands,Goalkeeper,right,2002-08-18,2002.0,194.0,Very Tall,22000000.0,22.0
246579,Bartosz Kapustka,Poland,Attacking Midfield,right,1996-12-23,1996.0,179.0,Average,1200000.0,1.2
24572,Bartosz Slusarski,Poland,Centre-Forward,left,1981-12-11,1981.0,186.0,Tall,750000.0,0.75
612517,Bashir Humphreys,England; Uganda,Centre-Back,left,2003-03-15,2003.0,186.0,Tall,4800000.0,4.8
2514,Bastian Schweinsteiger,Germany,Central Midfield,,1984-08-01,1984.0,,Unknown,4500000.0,4.5
955253,Bastien Meupiyou,France; Cameroon,Centre-Back,left,2006-03-19,2006.0,191.0,Very Tall,2500000.0,2.5
533083,Bayli Spencer-Adams,Guyana; England,Centre-Back,,2001-06-26,2001.0,,Unknown,,
153427,Bebé,Cape Verde; Portugal,Left Winger,right,1990-07-12,1990.0,190.0,Tall,1000000.0,1.0
27036,Ben Alnwick,England,Goalkeeper,right,1987-01-01,1987.0,183.0,Tall,100000.0,0.1
73472,Ben Amos,England,Goalkeeper,right,1990-04-10,1990.0,193.0,Very Tall,750000.0,0.75
335593,Ben Barclay,England,Centre-Back,right,1996-10-07,1996.0,187.0,Tall,,
426192,Ben Brereton Díaz,Chile; England,Centre-Forward,right,1999-04-18,1999.0,185.0,Tall,8000000.0,8.0
316125,Ben Chilwell,England; New Zealand,Left-Back,left,1996-12-21,1996.0,180.0,Average,22000000.0,22.0
670846,Ben Chrisene,England,Left-Back,left,2004-01-12,2004.0,183.0,Tall,150000.0,0.15
4131,Ben Clark,England,Centre-Back,,1983-01-24,1983.0,188.0,Tall,,
470597,Ben Cottrell,England,Central Midfield,left,2001-10-31,2001.0,171.0,Average,200000.0,0.2
257097,Ben Davies,England,Centre-Back,left,1995-08-11,1995.0,185.0,Tall,2500000.0,2.5
192765,Ben Davies,Wales,Centre-Back,left,1993-04-24,1993.0,181.0,Tall,10000000.0,10.0
719673,Ben Doak,Scotland,Right Winger,right,2005-11-11,2005.0,173.0,Average,10000000.0,10.0
13572,Ben Foster,England,Goalkeeper,left,1983-04-03,1983.0,193.0,Very Tall,300000.0,0.3
128904,Ben Gibson,England,Centre-Back,left,1993-01-15,1993.0,185.0,Tall,6000000.0,6.0
66962,Ben Gill,England,Centre-Back,,1987-10-09,1987.0,185.0,Tall,,
343475,Ben Godfrey,England; Jamaica,Centre-Back,right,1998-01-15,1998.0,184.0,Tall,10000000.0,10.0
646333,Ben Greenwood,Ireland; England,Left-Back,left,2003-02-20,2003.0,170.0,Average,,
67283,Ben Hamer,England,Goalkeeper,right,1987-11-20,1987.0,193.0,Very Tall,500000.0,0.5
156939,Ben Heneghan,England; Ireland,Centre-Back,right,1993-09-19,1993.0,191.0,Very Tall,400000.0,0.4
457129,Ben Hinchliffe,England,Left Winger,left,1997-09-25,1997.0,,Unknown,,
49597,Ben Hinchliffe,England,Goalkeeper,,1988-10-09,1988.0,185.0,Tall,100000.0,0.1
38072,Ben Hutchinson,England; Jamaica,Centre-Forward,right,1987-11-27,1987.0,180.0,Average,600000.0,0.6
801474,Ben Jackson,England,Centre-Back,,2003-09-03,2003.0,190.0,Tall,200000.0,0.2
468002,Ben Johnson,England,Right-Back,right,2000-01-24,2000.0,184.0,Tall,8000000.0,8.0
1187295,Ben Jones,England,Centre-Forward,,1982-10-02,1982.0,,Unknown,,
568007,Ben Knight,England,Right Winger,left,2002-06-14,2002.0,170.0,Average,300000.0,0.3
118567,Ben Marshall,England,Right Midfield,right,1991-03-29,1991.0,180.0,Average,50000.0,0.05
74810,Ben Mee,England,Centre-Back,left,1989-09-21,1989.0,180.0,Average,1000000.0,1.0
714458,Ben Nelson,England; Scotland,Centre-Back,right,2004-03-18,2004.0,193.0,Very Tall,,
218087,Ben Osborn,England,Central Midfield,left,1994-08-05,1994.0,176.0,Average,1000000.0,1.0
922764,Ben Parkinson,England,Right Winger,right,2005-03-10,2005.0,183.0,Tall,250000.0,0.25
183302,Ben Pearson,England,Defensive Midfield,right,1995-01-04,1995.0,176.0,Average,2200000.0,2.2
171234,Ben Reeves,Northern Ireland; England,Attacking Midfield,left,1991-11-19,1991.0,171.0,Average,,
4099,Ben Roberts,England,Goalkeeper,,1975-06-22,1975.0,185.0,Tall,,
40436,Ben Sahar,Israel; Poland,Centre-Forward,right,1989-08-10,1989.0,180.0,Average,750000.0,0.75
314384,Ben Sheaf,England,Defensive Midfield,right,1998-02-05,1998.0,185.0,Tall,,
38210,Ben Starosta,Poland; England,Right-Back,right,1987-01-07,1987.0,176.0,Average,150000.0,0.15
3304,Ben Thatcher,Wales; England,Left-Back,left,1975-11-30,1975.0,178.0,Average,2300000.0,2.3
16727,Ben Thornley,England,Left Winger,left,1975-04-21,1975.0,172.0,Average,,
65927,Ben Tozer,England,Centre-Back,right,1990-03-01,1990.0,185.0,Tall,400000.0,0.4
39518,Ben Turner,England; Wales,Centre-Back,left,1988-08-21,1988.0,193.0,Very Tall,2000000.0,2.0
14081,Ben Watson,England,Central Midfield,right,1985-07-09,1985.0,178.0,Average,1000000.0,1.0
335721,Ben White,England,Right-Back,right,1997-10-08,1997.0,186.0,Tall,55000000.0,55.0
3322,Ben Williams,England,Goalkeeper,left,1982-08-27,1982.0,188.0,Tall,,
467599,Ben Wilmot,England; Ireland,Centre-Back,right,1999-11-04,1999.0,188.0,Tall,1500000.0,1.5
505046,Ben Winterbottom,England,Goalkeeper,,2001-07-16,2001.0,,Unknown,,
344015,Ben Woodburn,Wales; England,Attacking Midfield,right,1999-10-15,1999.0,174.0,Average,1200000.0,1.2
464738,Ben Wynter,England,Right-Back,right,1997-12-11,1997.0,185.0,Tall,,
399369,Beni Baningime,DR Congo; England,Defensive Midfield,right,1998-09-09,1998.0,178.0,Average,1000000.0,1.0
657817,Benicio Baker-Boaitey,England; Ghana,Left Winger,left,2004-01-09,2004.0,,Unknown,400000.0,0.4
110858,Benik Afobe,DR Congo; England,Centre-Forward,right,1993-02-12,1993.0,183.0,Tall,10000000.0,10.0
1144158,Benjamin Arthur,England,Centre-Back,,2005-10-09,2005.0,,Unknown,250000.0,0.25
1071138,Benjamin Fredrick,Nigeria,Centre-Back,right,2005-05-28,2005.0,187.0,Tall,150000.0,0.15
157495,Benjamin Mendy,France; Senegal,Left-Back,left,1994-07-17,1994.0,185.0,Tall,,
111426,Benjamin Siegrist,Switzerland,Goalkeeper,right,1992-01-31,1992.0,196.0,Very Tall,250000.0,0.25
127160,Benjamin Stambouli,France; Algeria,Defensive Midfield,right,1990-08-13,1990.0,180.0,Average,5000000.0,5.0
12063,Benjani,Zimbabwe,Centre-Forward,right,1978-08-13,1978.0,188.0,Tall,3500000.0,3.5
3091,Benni McCarthy,South Africa,Centre-Forward,right,1977-11-12,1977.0,184.0,Tall,1000000.0,1.0
322089,Benny Ashley-Seal,England,Centre-Forward,right,1998-11-21,1998.0,185.0,Tall,150000.0,0.15
3389,Benny Carbone,Italy,Second Striker,right,1971-08-14,1971.0,168.0,Short,,
33118,Benny Feilhaber,United States; Austria,Central Midfield,both,1985-01-19,1985.0,175.0,Average,900000.0,0.9
18310,Benoît Assou-Ekotto,Cameroon; France,Left-Back,left,1984-03-24,1984.0,178.0,Average,12500000.0,12.5
463603,Benoît Badiashile,France; DR Congo,Centre-Back,left,2001-03-26,2001.0,194.0,Very Tall,30000000.0,30.0
322702,Benson Manuel,Angola; Belgium,Right Winger,left,1997-03-28,1997.0,166.0,Short,5000000.0,5.0
44741,Beram Kayal,Israel,Central Midfield,right,1988-05-02,1988.0,178.0,Average,1200000.0,1.2
175169,Bernard,Brazil; Spain,Left Winger,right,1992-09-08,1992.0,164.0,Short,12000000.0,12.0
140391,Bernard Allou,France; Cote d'Ivoire,Right Winger,,1975-06-19,1975.0,172.0,Average,,
3920,Bernard Diomède,France; Guadeloupe,Left Winger,left,1974-01-23,1974.0,170.0,Average,,
3736,Bernard Lama,France; French Guiana,Goalkeeper,right,1963-04-07,1963.0,185.0,Tall,,
5580,Bernard Lambourde,France; Guadeloupe,Centre-Back,right,1971-05-11,1971.0,183.0,Tall,,
3707,Bernard Mendy,France; Senegal,Right-Back,right,1981-08-20,1981.0,180.0,Average,2500000.0,2.5
364258,Bernardo,Brazil,Left-Back,left,1995-05-14,1995.0,186.0,Tall,4000000.0,4.0
5851,Bernardo Corradi,Italy,Centre-Forward,right,1976-03-30,1976.0,189.0,Tall,3200000.0,3.2
64598,Bernardo Espinosa,Colombia; Spain,Centre-Back,right,1989-07-11,1989.0,192.0,Very Tall,2500000.0,2.5
476367,Bernardo Rosa,Brazil; Italy,Central Midfield,right,2000-09-20,2000.0,177.0,Average,,
241641,Bernardo Silva,Portugal,Attacking Midfield,left,1994-08-10,1994.0,173.0,Average,70000000.0,70.0
72476,Bernd Leno,Germany,Goalkeeper,right,1992-03-04,1992.0,190.0,Tall,13000000.0,13.0
104112,Bernie Slaven,Ireland; Scotland,Centre-Forward,,1960-11-13,1960.0,180.0,Average,,
2888,Bernt Haas,Switzerland; Austria,Right-Back,,1978-04-08,1978.0,,Unknown,1500000.0,1.5
229695,Bersant Celina,Kosovo; Norway,Attacking Midfield,right,1996-09-09,1996.0,181.0,Tall,,
131996,Bertrand Traoré,Burkina Faso,Right Winger,left,1995-09-06,1995.0,181.0,Tall,9000000.0,9.0
20275,Besian Idrizaj,Austria; Kosovo,Centre-Forward,,1987-10-12,1987.0,,Unknown,,
595809,Beto,Guinea-Bissau; Portugal,Centre-Forward,right,1998-01-31,1998.0,194.0,Very Tall,20000000.0,20.0
150673,Biko Bradnock-Brennan,Ireland; England,Centre-Back,,1992-10-04,1992.0,191.0,Very Tall,,
654982,Bilal El Khannouss,Morocco; Belgium,Attacking Midfield,right,2004-05-10,2004.0,180.0,Average,30000000.0,30.0
967318,Billy Blacker,England,Left Winger,,2006-05-25,2006.0,,Unknown,100000.0,0.1
33248,Billy Clarke,Ireland,Second Striker,left,1987-12-13,1987.0,170.0,Average,500000.0,0.5
128194,Billy Clifford,England,Central Midfield,right,1992-10-18,1992.0,170.0,Average,,
536794,Billy Crellin,England,Goalkeeper,right,2000-06-30,2000.0,185.0,Tall,,
60105,Billy Dennehy,Ireland,Left Midfield,left,1987-02-17,1987.0,173.0,Average,100000.0,0.1
746078,Billy Fewster,England,Central Midfield,right,2003-07-31,2003.0,178.0,Average,,
796299,Billy Gee,England,Centre-Back,right,2005-07-30,2005.0,,Unknown,250000.0,0.25
423744,Billy Gilmour,Scotland,Defensive Midfield,right,2001-06-11,2001.0,170.0,Average,18000000.0,18.0
36866,Billy Jones,England,Right-Back,right,1987-03-24,1987.0,182.0,Tall,1500000.0,1.5
237558,Billy Kenny,England,Central Midfield,,1973-09-19,1973.0,,Unknown,,
133392,Billy Knott,England,Central Midfield,left,1992-11-28,1992.0,173.0,Average,,
696324,Billy Koumetio,France; Cameroon,Centre-Back,left,2002-11-14,2002.0,195.0,Very Tall,800000.0,0.8
9212,Billy McKinlay,Scotland,Right Midfield,right,1969-04-22,1969.0,173.0,Average,500000.0,0.5
12637,Billy Mehmet,Ireland; Türkiye,Centre-Forward,right,1984-01-03,1984.0,189.0,Tall,,
917075,Billy Mercer,England,Goalkeeper,right,1969-05-22,1969.0,185.0,Tall,,
49542,Billy Sharp,England,Centre-Forward,right,1986-02-05,1986.0,175.0,Average,500000.0,0.5
3105,Bjarne Goldbaek,Denmark,Central Midfield,,1968-10-06,1968.0,,Unknown,,
4186,Bjarni Gudjónsson,Iceland,Right Midfield,right,1979-02-26,1979.0,172.0,Average,,
47769,Bjarni Vidarsson,Iceland,Central Midfield,both,1988-03-05,1988.0,187.0,Tall,500000.0,0.5
193469,Björn Engels,Belgium,Centre-Back,right,1994-09-15,1994.0,195.0,Very Tall,3000000.0,3.0
682562,Björn Hardley,Netherlands; Suriname,Centre-Back,left,2002-12-19,2002.0,189.0,Tall,,
3454,Björn Runström,Sweden,Centre-Forward,,1984-03-01,1984.0,,Unknown,2250000.0,2.25
13485,Bjørn Helge Riise,Norway,Central Midfield,right,1983-06-21,1983.0,175.0,Average,500000.0,0.5
3834,Bjørn Otto Bragstad,Norway,Centre-Back,both,1971-01-05,1971.0,194.0,Very Tall,,
7463,Bjørn Tore Kvarme,Norway,Centre-Back,right,1972-06-17,1972.0,185.0,Tall,,
121312,Blair Adams,England,Left-Back,left,1991-09-08,1991.0,178.0,Average,50000.0,0.05
134426,Blair Turgott,Jamaica; England,Centre-Forward,right,1994-05-22,1994.0,183.0,Tall,300000.0,0.3
42029,Blazej Augustyn,Poland,Centre-Back,both,1988-01-26,1988.0,191.0,Very Tall,75000.0,0.075
9967,Blerim Dzemaili,Switzerland; Albania,Central Midfield,right,1986-04-12,1986.0,180.0,Average,2200000.0,2.2
22544,Blessing Kaku,Nigeria,Attacking Midfield,right,1978-03-05,1978.0,180.0,Average,800000.0,0.8
22482,Bo Hansen,Denmark,Centre-Forward,right,1972-06-16,1972.0,185.0,Tall,,
128375,Bo-kyung Kim,"Korea, South",Attacking Midfield,left,1989-10-06,1989.0,178.0,Average,2000000.0,2.0
3838,Boaz Myhill,Wales; United States,Goalkeeper,right,1982-11-09,1982.0,191.0,Very Tall,1000000.0,1.0
9622,Bob Malcolm,Scotland,Centre-Back,right,1980-11-12,1980.0,183.0,Tall,300000.0,0.3
3664,Bob Taylor,England,Centre-Forward,right,1967-02-03,1967.0,180.0,Average,,
222490,Bobby Bowry,St. Kitts & Nevis; England,Right Midfield,,1971-05-19,1971.0,,Unknown,,
712117,Bobby Clark,England,Central Midfield,right,2005-02-07,2005.0,178.0,Average,1000000.0,1.0
20585,Bobby Convey,United States,Left Midfield,left,1983-05-27,1983.0,172.0,Average,2500000.0,2.5
235737,Bobby Davison,England,Centre-Forward,,1959-07-17,1959.0,,Unknown,,
186186,Bobby De Cordova-Reid,Jamaica; England,Right Winger,right,1993-02-02,1993.0,170.0,Average,5000000.0,5.0
228813,Bobby Howe,England,Central Midfield,,1973-11-06,1973.0,170.0,Average,,
177128,Bobby Mimms,England,Goalkeeper,,1963-10-12,1963.0,191.0,Very Tall,,
6170,Bobby Olejnik,Austria; Poland,Goalkeeper,,1986-11-26,1986.0,188.0,Tall,300000.0,0.3
3335,Bobby Petta,Netherlands,Left Midfield,left,1974-08-06,1974.0,170.0,Average,,
788283,Bobby Thomas,England,Centre-Back,right,2001-01-30,2001.0,186.0,Tall,200000.0,0.2
4205,Bobby Zamora,England; Trinidad and Tobago,Centre-Forward,left,1981-01-16,1981.0,184.0,Tall,1000000.0,1.0
3659,Bojan Djordjic,Sweden; Serbia,Left Winger,left,1982-02-06,1982.0,183.0,Tall,,
44675,Bojan Krkic,Spain; Serbia,Second Striker,right,1990-08-28,1990.0,170.0,Average,1500000.0,1.5
516407,Bojan Radulović,Serbia; Spain,Centre-Forward,right,1999-12-29,1999.0,192.0,Very Tall,50000.0,0.05
102331,Boncho Genchev,Bulgaria,Attacking Midfield,right,1964-07-07,1964.0,180.0,Average,,
87668,Bondz N'Gala,England; DR Congo,Centre-Back,right,1989-09-13,1989.0,188.0,Tall,50000.0,0.05
82215,Bongani Khumalo,South Africa; Eswatini,Centre-Back,right,1987-01-06,1987.0,189.0,Tall,750000.0,0.75
94,Boris Zivkovic,Croatia,Right-Back,,1975-11-15,1975.0,,Unknown,,
85324,Borja Bastón,Spain,Centre-Forward,right,1992-08-25,1992.0,186.0,Tall,3200000.0,3.2
15715,Borja Oubiña,Spain,Defensive Midfield,right,1982-05-17,1982.0,178.0,Average,3000000.0,3.0
40372,Borja Valero,Spain,Central Midfield,right,1985-01-12,1985.0,175.0,Average,3300000.0,3.3
9813,Bosingwa,Portugal; DR Congo,Right-Back,right,1982-08-24,1982.0,183.0,Tall,3000000.0,3.0
3285,Bosko Balaban,Croatia,Centre-Forward,right,1978-10-15,1978.0,180.0,Average,,
63533,Boubacar Djibolalahou,Niger,Midfielder,,,,,Unknown,,
394327,Boubacar Kamara,France; Senegal,Defensive Midfield,right,1999-11-23,1999.0,184.0,Tall,38000000.0,38.0
649020,Boubacar Traoré,Mali,Defensive Midfield,right,2001-08-20,2001.0,183.0,Tall,6000000.0,6.0
344605,Boubakary Soumaré,France; Senegal,Defensive Midfield,right,1999-02-27,1999.0,188.0,Tall,14000000.0,14.0
3173,Boudewijn Zenden,Netherlands,Left Winger,left,1976-08-15,1976.0,174.0,Average,1000000.0,1.0
3476,Brad Friedel,United States; England,Goalkeeper,right,1971-05-18,1971.0,191.0,Very Tall,750000.0,0.75
39471,Brad Guzan,United States; Poland,Goalkeeper,left,1984-09-09,1984.0,193.0,Very Tall,1000000.0,1.0
100349,Brad Inman,Australia,Attacking Midfield,right,1991-12-10,1991.0,176.0,Average,,
385920,Brad Jackson,England,Right-Back,right,1996-10-20,1996.0,175.0,Average,,
4042,Brad Jones,Australia; England,Goalkeeper,left,1982-03-19,1982.0,194.0,Very Tall,1000000.0,1.0
175745,Brad Smith,Australia; England,Left-Back,left,1994-04-09,1994.0,177.0,Average,1000000.0,1.0
654173,Brad Young,England,Centre-Forward,,2003-01-06,2003.0,185.0,Tall,150000.0,0.15
223445,Bradley Allen,England,Centre-Forward,both,1971-09-13,1971.0,173.0,Average,,
871837,Bradley Ibrahim,England,Defensive Midfield,,2004-10-21,2004.0,185.0,Tall,400000.0,0.4
49327,Bradley Johnson,England,Central Midfield,left,1987-04-28,1987.0,183.0,Tall,6000000.0,6.0
16091,Bradley Orr,England,Right-Back,right,1982-11-01,1982.0,182.0,Tall,1500000.0,1.5
210662,Bradley Watkins,England,Goalkeeper,right,1994-09-11,1994.0,188.0,Tall,,
28813,Bradley Wright-Phillips,England; Grenada,Centre-Forward,right,1985-03-12,1985.0,173.0,Average,1100000.0,1.1
314678,Brahim Díaz,Morocco; Spain,Attacking Midfield,both,1999-08-03,1999.0,170.0,Average,17000000.0,17.0
700106,Brajan Gruda,Germany; Albania,Right Winger,left,2004-05-31,2004.0,178.0,Average,25000000.0,25.0
102590,Branco,Brazil; Lebanon,Left-Back,left,1964-04-04,1964.0,180.0,Average,,
631996,Brandon Aguilera,Costa Rica,Attacking Midfield,left,2003-06-28,2003.0,179.0,Average,300000.0,0.3
428016,Brandon Austin,England; United States,Goalkeeper,right,1999-01-08,1999.0,188.0,Tall,600000.0,0.6
214927,Brandon Barker,England,Left Winger,right,1996-10-04,1996.0,180.0,Average,,
362809,Brandon Comley,Montserrat; England,Defensive Midfield,right,1995-11-18,1995.0,180.0,Average,,
479942,Brandon Mason,England,Left-Back,left,1997-09-30,1997.0,173.0,Average,,
703470,Brandon Pierrick,England; Cameroon,Left Winger,right,2001-12-10,2001.0,182.0,Tall,250000.0,0.25
507700,Brandon Williams,England,Left-Back,right,2000-09-03,2000.0,180.0,Average,2500000.0,2.5
36827,Branislav Ivanovic,Serbia,Right-Back,right,1984-02-22,1984.0,185.0,Tall,500000.0,0.5
10444,Branko Strupar,Belgium; Croatia,Centre-Forward,right,1970-02-09,1970.0,190.0,Tall,,
25553,Brede Hangeland,Norway; United States,Centre-Back,right,1981-06-20,1981.0,199.0,Very Tall,1000000.0,1.0
71107,Brek Shea,United States; Norway,Left Midfield,left,1990-02-28,1990.0,190.0,Tall,1500000.0,1.5
208244,Brendan Galloway,Zimbabwe; England,Centre-Back,left,1996-03-17,1996.0,186.0,Tall,1500000.0,1.5
40395,Brendan McGill,Ireland,Right Winger,right,1981-03-22,1981.0,175.0,Average,,
